ID,gender,pastPurchases,ageGroup,jobIndustry,wealthSegment,ownsCar,tenure,state,propertyValuation,totalSpent
2258,Female,60-69,40-49,Retail,High Net Worth,No,04-07,NSW,11,3957.53
2259,Female,80-89,18-29,,Affluent Customer,No,00-03,NSW,5,2600.49
2260,Male,30-39,50-59,Argiculture,High Net Worth,No,08-11,NSW,8,5378.6
2261,Male,80-89,40-49,Health,Mass Customer,Yes,12-15,VIC,11,1465.16
2262,Female,90-99,30-39,Health,Mass Customer,Yes,00-03,QLD,8,1502.68
2263,Female,70-79,30-39,Argiculture,Mass Customer,Yes,20-22,VIC,4,3371.48
2264,Female,10-19,40-49,Health,Affluent Customer,No,08-11,VIC,6,2557.62
2265,Male,50-59,40-49,Property,Mass Customer,Yes,04-07,QLD,8,1988.76
2266,Male,70-79,18-29,Retail,High Net Worth,No,00-03,NSW,6,4169.83
2267,Female,70-79,50-59,,Affluent Customer,No,12-15,QLD,10,1799.9
2268,Female,60-69,50-59,Health,Mass Customer,No,16-19,VIC,8,3193.92
2269,Female,30-39,30-39,,Mass Customer,No,08-11,NSW,3,4125.24
2270,Male,50-59,50-59,Retail,Affluent Customer,No,08-11,VIC,10,5154.68
2271,Male,90-99,40-49,Telecommunications,Mass Customer,Yes,16-19,NSW,8,1305.25
2272,Female,80-89,18-29,Manufacturing,Mass Customer,No,00-03,QLD,4,2064.73
2273,Female,70-79,50-59,,Mass Customer,Yes,08-11,NSW,12,2795.34
2274,Female,10-19,40-49,Manufacturing,Mass Customer,Yes,12-15,NSW,10,35.74
2275,Female,70-79,18-29,Financial Services,High Net Worth,Yes,08-11,VIC,2,5688.29
2276,Female,90-99,30-39,,Mass Customer,Yes,12-15,NSW,10,1025.37
2277,Female,40-49,50-59,Financial Services,High Net Worth,Yes,04-07,VIC,4,2713.72
2278,Male,10-19,40-49,Health,Affluent Customer,Yes,08-11,NSW,4,279.78
2279,Male,40-49,40-49,Health,Mass Customer,No,00-03,NSW,9,4008.76
2280,Female,90-99,60+,,Mass Customer,No,08-11,VIC,1,1702.53
2281,Female,50-59,30-39,,High Net Worth,Yes,12-15,VIC,1,4075.38
2282,Male,80-89,60+,Financial Services,Affluent Customer,Yes,04-07,VIC,4,3131.51
2283,Male,40-49,60+,,High Net Worth,No,16-19,VIC,2,3195.23
2284,Female,80-89,40-49,Telecommunications,High Net Worth,No,12-15,VIC,1,3143.48
2285,Female,70-79,40-49,Health,High Net Worth,No,04-07,VIC,6,1796.29
2286,Female,20-29,18-29,Manufacturing,High Net Worth,No,04-07,VIC,3,1286.54
2287,Female,50-59,40-49,Telecommunications,High Net Worth,No,20-22,VIC,7,273.7
2288,Male,60-69,50-59,Manufacturing,High Net Worth,No,08-11,VIC,1,4438.47
2289,Female,90-99,40-49,Health,Affluent Customer,Yes,12-15,VIC,1,3855.0
2290,Male,10-19,30-39,Manufacturing,Mass Customer,Yes,04-07,VIC,3,5235.79
2291,Male,60-69,40-49,Manufacturing,Affluent Customer,Yes,04-07,VIC,1,198.22
2292,Female,10-19,18-29,Health,Mass Customer,Yes,00-03,NSW,9,4768.85
2293,Female,70-79,60+,Financial Services,Affluent Customer,No,16-19,NSW,1,1410.53
2294,Male,20-29,30-39,Manufacturing,Mass Customer,No,20-22,QLD,5,5050.26
2296,Female,10-19,18-29,Retail,Affluent Customer,No,00-03,QLD,9,3592.5
2297,Female,10-19,40-49,Manufacturing,Affluent Customer,Yes,16-19,QLD,10,4274.88
2298,Male,60-69,18-29,Property,Mass Customer,Yes,04-07,VIC,4,2337.75
2299,Male,10-19,30-39,Property,High Net Worth,Yes,04-07,VIC,10,3142.75
2300,Male,20-29,18-29,Financial Services,Mass Customer,Yes,00-03,QLD,8,2812.11
2301,Male,60-69,50-59,Financial Services,Mass Customer,Yes,16-19,QLD,10,5945.24
2302,Female,40-49,18-29,Retail,Mass Customer,Yes,04-07,VIC,8,2611.15
2303,Male,20-29,18-29,Retail,Mass Customer,Yes,04-07,NSW,12,969.62
2304,Female,60-69,60+,,Mass Customer,Yes,08-11,NSW,8,4121.78
2305,Female,90-99,30-39,Financial Services,Affluent Customer,Yes,12-15,VIC,10,2178.32
2306,Female,90-99,60+,Financial Services,High Net Worth,Yes,08-11,VIC,9,2513.78
2307,Female,50-59,40-49,Retail,High Net Worth,Yes,12-15,QLD,8,3887.07
2308,Female,50-59,50-59,Financial Services,Mass Customer,Yes,16-19,VIC,9,5077.97
2309,Male,40-49,30-39,Manufacturing,Affluent Customer,No,12-15,QLD,5,7161.99
2310,Male,10-19,50-59,,High Net Worth,Yes,08-11,NSW,12,4022.41
2311,Female,40-49,30-39,Health,Mass Customer,No,16-19,NSW,10,4460.12
2312,Female,70-79,40-49,Manufacturing,Mass Customer,No,16-19,QLD,2,1578.06
2313,Female,50-59,50-59,Manufacturing,Mass Customer,No,12-15,QLD,1,2842.47
2314,Male,50-59,18-29,Health,High Net Worth,Yes,04-07,QLD,3,2355.76
2315,Male,20-29,18-29,Financial Services,Affluent Customer,No,08-11,NSW,7,600.76
2316,Male,70-79,40-49,Financial Services,Affluent Customer,Yes,08-11,VIC,6,1437.54
2317,Male,90-99,40-49,Health,Mass Customer,Yes,16-19,VIC,9,2715.29
2318,Female,30-39,30-39,Manufacturing,Mass Customer,Yes,04-07,VIC,10,3627.48
2319,Male,60-69,30-39,Entertainment,High Net Worth,No,16-19,NSW,9,4564.9
2320,Female,10-19,50-59,Manufacturing,Affluent Customer,No,16-19,NSW,11,1690.96
2321,Female,20-29,40-49,Manufacturing,Mass Customer,Yes,20-22,QLD,3,3183.53
2322,Male,70-79,18-29,Health,Mass Customer,Yes,00-03,NSW,10,1305.75
2323,Male,0-9,30-39,Property,High Net Worth,No,12-15,QLD,7,1959.79
2324,Male,40-49,50-59,Manufacturing,Mass Customer,Yes,16-19,QLD,5,1322.22
2325,Male,50-59,50-59,Retail,High Net Worth,Yes,12-15,VIC,8,3013.77
2326,Male,60-69,50-59,Retail,High Net Worth,No,12-15,VIC,11,309.81
2327,Female,10-19,50-59,,Affluent Customer,No,04-07,NSW,10,2601.79
2328,Male,60-69,30-39,Health,Mass Customer,Yes,08-11,QLD,8,356.5
2329,Female,0-9,60+,IT,Affluent Customer,No,20-22,NSW,6,2276.9
2330,Female,0-9,30-39,Property,Mass Customer,No,08-11,NSW,8,1203.34
2331,Female,40-49,50-59,Financial Services,Mass Customer,Yes,08-11,NSW,8,2427.84
2332,Male,90-99,40-49,Property,High Net Worth,Yes,08-11,NSW,6,651.64
2333,Male,80-89,50-59,Financial Services,Mass Customer,Yes,08-11,VIC,10,2113.9
2334,Male,30-39,18-29,Health,Affluent Customer,No,04-07,VIC,10,1315.76
2336,Male,50-59,40-49,Health,Affluent Customer,No,16-19,NSW,8,5853.82
2337,Female,40-49,18-29,Health,Mass Customer,No,00-03,NSW,6,398.43
2338,Female,10-19,30-39,Manufacturing,Mass Customer,No,04-07,NSW,5,2294.91
2339,Male,0-9,60+,Property,Affluent Customer,Yes,16-19,NSW,10,3077.71
2340,Male,30-39,40-49,Health,Mass Customer,Yes,16-19,QLD,7,2993.21
2342,Female,80-89,18-29,,Mass Customer,No,00-03,NSW,9,2092.72
2343,Male,0-9,60+,Argiculture,High Net Worth,Yes,04-07,QLD,5,1996.26
2344,Male,90-99,18-29,Financial Services,Mass Customer,Yes,04-07,NSW,10,2605.09
2345,Female,50-59,30-39,Retail,Affluent Customer,Yes,00-03,QLD,8,4719.95
2346,Male,80-89,40-49,,Mass Customer,Yes,04-07,NSW,12,3315.32
2347,Female,70-79,60+,,High Net Worth,No,08-11,NSW,12,5640.43
2348,Female,0-9,60+,Manufacturing,Mass Customer,No,16-19,NSW,8,831.67
2349,Female,20-29,40-49,Telecommunications,High Net Worth,No,00-03,NSW,1,2500.26
2350,Female,30-39,60+,,Mass Customer,Yes,12-15,NSW,10,1292.23
2351,Female,30-39,18-29,Retail,Affluent Customer,Yes,08-11,VIC,10,5612.84
2352,Female,70-79,40-49,,Mass Customer,Yes,12-15,VIC,10,0.0
2353,Male,90-99,40-49,Health,Affluent Customer,Yes,12-15,NSW,6,4842.52
2354,Female,90-99,60+,Retail,Mass Customer,No,16-19,VIC,8,3458.15
2355,Male,80-89,18-29,Manufacturing,Mass Customer,Yes,04-07,NSW,8,4351.82
2356,Female,50-59,18-29,Manufacturing,Affluent Customer,No,00-03,QLD,7,2674.92
2357,Female,30-39,50-59,Manufacturing,Mass Customer,No,04-07,NSW,12,2741.81
2358,Male,20-29,60+,Retail,High Net Worth,Yes,12-15,QLD,2,3682.73
2359,Female,80-89,30-39,Property,High Net Worth,Yes,04-07,QLD,3,2688.57
2360,Female,0-9,40-49,Financial Services,High Net Worth,Yes,04-07,NSW,10,4962.2
2361,Female,50-59,60+,,High Net Worth,Yes,20-22,QLD,7,4178.45
2362,Male,40-49,40-49,Financial Services,Affluent Customer,Yes,16-19,NSW,9,959.32
2363,Male,90-99,30-39,Entertainment,Mass Customer,Yes,16-19,QLD,9,3222.99
2364,Male,10-19,18-29,,Mass Customer,Yes,12-15,QLD,9,4826.5
2365,Female,0-9,18-29,Argiculture,Mass Customer,Yes,00-03,QLD,6,2411.63
2366,Female,50-59,40-49,Health,Mass Customer,Yes,12-15,NSW,9,2554.42
2367,Male,40-49,60+,Manufacturing,Mass Customer,Yes,16-19,VIC,10,4636.8
2368,Female,90-99,18-29,Manufacturing,Mass Customer,No,08-11,NSW,5,3396.57
2369,Female,80-89,18-29,Financial Services,Mass Customer,Yes,00-03,VIC,5,5262.4
2370,Female,30-39,18-29,Property,High Net Worth,No,04-07,NSW,10,1902.53
2371,Female,20-29,50-59,Manufacturing,High Net Worth,Yes,08-11,NSW,10,2642.95
2372,Male,10-19,40-49,Health,Affluent Customer,No,08-11,VIC,12,2940.03
2373,Female,50-59,30-39,Manufacturing,High Net Worth,Yes,16-19,VIC,7,2381.74
2374,Male,0-9,18-29,Financial Services,Mass Customer,No,08-11,VIC,9,5300.04
2375,Female,20-29,30-39,Retail,Affluent Customer,No,08-11,VIC,8,4049.28
2376,Female,80-89,60+,,High Net Worth,Yes,12-15,NSW,9,2137.94
2377,Female,20-29,18-29,IT,High Net Worth,No,00-03,VIC,11,4707.55
2378,Female,40-49,18-29,Manufacturing,Affluent Customer,No,00-03,NSW,10,2777.48
2379,Female,80-89,30-39,Health,Affluent Customer,Yes,12-15,NSW,10,6973.33
2380,Female,40-49,60+,Retail,Mass Customer,Yes,12-15,NSW,10,5231.29
2381,Female,90-99,40-49,Argiculture,Affluent Customer,Yes,04-07,NSW,9,2731.88
2382,Male,70-79,40-49,Retail,Mass Customer,Yes,04-07,QLD,8,1301.43
2383,Female,30-39,40-49,Financial Services,Mass Customer,No,12-15,NSW,9,5876.07
2384,Male,90-99,50-59,Health,High Net Worth,Yes,04-07,NSW,9,3796.7
2385,Male,70-79,60+,Health,Mass Customer,No,08-11,VIC,7,4797.13
2386,Female,90-99,18-29,Financial Services,Mass Customer,No,00-03,NSW,9,5453.86
2387,Male,30-39,40-49,,High Net Worth,Yes,08-11,NSW,11,147.83
2388,Male,80-89,18-29,Financial Services,Mass Customer,No,00-03,NSW,8,5387.65
2389,Male,10-19,40-49,Retail,High Net Worth,No,04-07,NSW,8,1030.19
2390,Female,40-49,50-59,Property,Mass Customer,No,12-15,QLD,7,5593.6
2391,Female,70-79,50-59,Health,Mass Customer,No,12-15,QLD,7,4852.43
2392,Female,40-49,18-29,Manufacturing,Affluent Customer,No,00-03,NSW,6,1547.88
2393,Female,60-69,30-39,Health,High Net Worth,Yes,08-11,QLD,7,192.97
2394,Female,30-39,18-29,,Mass Customer,Yes,04-07,QLD,7,745.94
2395,Male,20-29,50-59,,High Net Worth,No,16-19,QLD,5,57.73
2396,Female,40-49,40-49,Retail,Affluent Customer,Yes,04-07,QLD,7,2700.55
2397,Male,30-39,30-39,Retail,Affluent Customer,Yes,04-07,NSW,7,4002.32
2398,Female,0-9,18-29,Financial Services,High Net Worth,Yes,00-03,QLD,5,746.2
2399,Female,20-29,40-49,Manufacturing,High Net Worth,Yes,12-15,NSW,6,2724.93
2400,Male,70-79,40-49,Property,Mass Customer,Yes,20-22,QLD,11,5205.75
2401,Male,0-9,40-49,,Mass Customer,Yes,12-15,VIC,6,5804.28
2402,Female,90-99,60+,Financial Services,Mass Customer,Yes,08-11,NSW,7,788.28
2403,Female,40-49,40-49,Financial Services,Affluent Customer,No,12-15,NSW,10,767.56
2404,Male,10-19,60+,Retail,Mass Customer,No,04-07,NSW,11,2978.25
2405,Female,10-19,60+,,Mass Customer,No,16-19,NSW,5,1853.86
2406,Male,30-39,40-49,,Affluent Customer,Yes,08-11,QLD,6,1341.22
2407,Female,20-29,60+,Financial Services,High Net Worth,Yes,04-07,NSW,9,1792.39
2408,Female,30-39,60+,Health,Mass Customer,No,16-19,NSW,8,1544.76
2409,Female,20-29,30-39,Health,Mass Customer,No,12-15,NSW,8,3077.56
2410,Female,70-79,40-49,Manufacturing,Mass Customer,Yes,20-22,VIC,11,3695.73
2411,Male,0-9,50-59,Financial Services,High Net Worth,No,12-15,NSW,12,3483.39
2412,Female,70-79,30-39,Manufacturing,Affluent Customer,No,08-11,QLD,8,3903.57
2413,Male,20-29,60+,Manufacturing,High Net Worth,Yes,16-19,VIC,8,4523.23
2415,Male,50-59,40-49,Manufacturing,Mass Customer,No,00-03,NSW,8,1844.88
2416,Male,10-19,60+,Health,Affluent Customer,No,16-19,NSW,10,300.09
2417,Female,20-29,40-49,,Affluent Customer,No,20-22,NSW,11,451.65
2418,Female,80-89,50-59,Property,Mass Customer,Yes,12-15,VIC,5,3864.9
2419,Male,90-99,40-49,Property,High Net Worth,No,08-11,QLD,5,2702.5
2420,Female,10-19,40-49,Financial Services,High Net Worth,No,16-19,QLD,3,1749.57
2421,Female,50-59,60+,Health,Affluent Customer,Yes,12-15,VIC,8,409.8
2422,Female,90-99,40-49,Entertainment,High Net Worth,No,12-15,NSW,10,2606.6
2423,Male,40-49,30-39,IT,Mass Customer,Yes,20-22,VIC,9,50.66
2424,Male,10-19,30-39,,Affluent Customer,Yes,12-15,QLD,6,2446.2
2425,Male,30-39,40-49,,Mass Customer,Yes,08-11,NSW,10,3921.82
2427,Female,20-29,18-29,,High Net Worth,Yes,00-03,NSW,8,3108.73
2428,Male,70-79,50-59,,Mass Customer,Yes,08-11,VIC,7,6462.95
2429,Female,50-59,40-49,Manufacturing,Mass Customer,Yes,00-03,NSW,9,2883.65
2430,Male,30-39,50-59,,Mass Customer,No,04-07,NSW,10,2664.71
2431,Male,10-19,18-29,Financial Services,Mass Customer,Yes,00-03,QLD,10,167.63
2432,Female,60-69,30-39,Manufacturing,Affluent Customer,Yes,04-07,NSW,10,2253.09
2433,Male,30-39,40-49,,High Net Worth,Yes,08-11,NSW,9,5108.66
2434,Male,40-49,60+,,Affluent Customer,No,16-19,QLD,4,6874.53
2435,Female,60-69,50-59,Manufacturing,Mass Customer,No,12-15,QLD,7,2656.67
2436,Male,30-39,30-39,IT,Mass Customer,No,04-07,NSW,11,1700.17
2437,Female,90-99,40-49,Financial Services,Mass Customer,Yes,16-19,VIC,7,375.02
2438,Female,70-79,30-39,Manufacturing,Mass Customer,Yes,04-07,NSW,7,3058.73
2439,Female,40-49,50-59,Manufacturing,Affluent Customer,No,12-15,QLD,1,2615.46
2440,Female,10-19,60+,Manufacturing,Affluent Customer,No,08-11,NSW,9,1067.29
2441,Female,50-59,60+,Property,High Net Worth,Yes,04-07,QLD,9,443.53
2442,Male,0-9,60+,Health,Affluent Customer,Yes,16-19,NSW,11,2619.54
2443,Male,30-39,30-39,Property,High Net Worth,No,20-22,NSW,11,3040.06
2444,Male,20-29,40-49,Manufacturing,High Net Worth,No,08-11,VIC,5,3270.22
2445,Male,40-49,40-49,Retail,Affluent Customer,No,16-19,NSW,8,2205.8
2446,Male,30-39,60+,Retail,Affluent Customer,No,16-19,NSW,11,5417.47
2447,Male,50-59,18-29,,Affluent Customer,Yes,00-03,NSW,1,3068.18
2448,Female,0-9,18-29,Property,High Net Worth,No,08-11,NSW,10,2580.59
2449,Male,50-59,30-39,,Affluent Customer,No,08-11,VIC,4,4455.63
2450,Male,60-69,40-49,Retail,Affluent Customer,Yes,04-07,QLD,3,2365.93
2451,Male,30-39,40-49,Argiculture,Affluent Customer,Yes,16-19,QLD,7,1602.82
2452,Female,90-99,40-49,Manufacturing,Mass Customer,Yes,16-19,VIC,7,1147.86
2453,Female,20-29,18-29,Telecommunications,High Net Worth,No,08-11,NSW,7,2587.8
2454,Female,80-89,60+,Property,Mass Customer,Yes,12-15,NSW,8,6272.21
2455,Female,60-69,40-49,Manufacturing,Mass Customer,No,20-22,QLD,5,4737.68
2456,Male,0-9,18-29,,Mass Customer,No,08-11,VIC,6,2439.35
2457,Male,70-79,40-49,IT,High Net Worth,Yes,12-15,QLD,10,2757.23
2458,Female,70-79,50-59,Manufacturing,High Net Worth,Yes,04-07,NSW,10,7756.79
2459,Female,60-69,30-39,Manufacturing,High Net Worth,No,16-19,QLD,6,3457.9
2460,Male,80-89,40-49,Manufacturing,High Net Worth,Yes,12-15,VIC,1,1204.26
2461,Male,80-89,40-49,,Affluent Customer,No,16-19,NSW,9,2067.47
2462,Male,10-19,40-49,Entertainment,Affluent Customer,No,20-22,VIC,8,3481.45
2463,Female,50-59,40-49,Health,Mass Customer,No,12-15,VIC,10,5972.62
2464,Male,70-79,30-39,Retail,Mass Customer,No,04-07,NSW,8,7817.1
2465,Female,30-39,30-39,,Mass Customer,Yes,00-03,NSW,8,4384.09
2466,Male,60-69,40-49,Entertainment,High Net Worth,No,16-19,QLD,1,1576.82
2467,Female,70-79,40-49,Manufacturing,Affluent Customer,Yes,04-07,NSW,7,1961.79
2468,Male,50-59,18-29,Retail,High Net Worth,No,00-03,QLD,8,5308.6
2470,Male,70-79,60+,Argiculture,Mass Customer,No,12-15,NSW,8,2823.58
2471,Male,50-59,40-49,Manufacturing,Mass Customer,Yes,08-11,NSW,10,2490.66
2472,Male,90-99,30-39,Health,High Net Worth,Yes,16-19,VIC,7,4181.0
2473,Male,50-59,50-59,Entertainment,Mass Customer,Yes,12-15,VIC,6,2600.73
2474,Female,50-59,40-49,Argiculture,High Net Worth,Yes,04-07,QLD,2,4958.1
2475,Female,60-69,40-49,,Mass Customer,No,20-22,QLD,5,6245.25
2476,Male,10-19,60+,Property,High Net Worth,No,16-19,QLD,5,6213.83
2477,Male,20-29,40-49,Manufacturing,Affluent Customer,Yes,08-11,NSW,9,802.26
2478,Male,80-89,50-59,Financial Services,Affluent Customer,Yes,08-11,QLD,6,2307.25
2479,Female,80-89,18-29,Retail,Mass Customer,No,04-07,VIC,9,1732.26
2480,Female,0-9,40-49,Manufacturing,High Net Worth,Yes,16-19,QLD,2,3382.4
2481,Female,70-79,40-49,Manufacturing,Mass Customer,Yes,12-15,VIC,7,3836.24
2482,Male,90-99,60+,Health,Mass Customer,Yes,08-11,NSW,9,1400.83
2483,Female,50-59,30-39,Manufacturing,Mass Customer,No,08-11,NSW,7,859.09
2484,Female,70-79,40-49,Property,Mass Customer,Yes,12-15,NSW,7,2157.24
2485,Male,90-99,60+,,Mass Customer,Yes,12-15,NSW,1,1698.99
2486,Female,70-79,60+,Manufacturing,Mass Customer,Yes,04-07,NSW,12,1185.85
2487,Male,90-99,40-49,IT,Affluent Customer,Yes,12-15,VIC,7,2180.75
2488,Female,30-39,30-39,Financial Services,Mass Customer,Yes,04-07,NSW,8,1495.08
2489,Female,40-49,40-49,Retail,Mass Customer,No,12-15,NSW,9,5575.45
2490,Male,20-29,30-39,Health,Mass Customer,Yes,04-07,NSW,10,1663.67
2491,Male,70-79,40-49,Health,Mass Customer,No,12-15,VIC,7,2136.18
2492,Male,30-39,40-49,Manufacturing,High Net Worth,No,08-11,NSW,9,5565.84
2493,Male,50-59,30-39,Entertainment,Mass Customer,Yes,16-19,NSW,11,2303.0
2494,Female,90-99,40-49,Manufacturing,High Net Worth,No,16-19,NSW,9,2938.53
2495,Female,80-89,60+,IT,Affluent Customer,No,16-19,NSW,8,2232.78
2496,Male,20-29,40-49,Manufacturing,Mass Customer,Yes,20-22,QLD,7,707.56
2497,Male,30-39,50-59,Property,Affluent Customer,No,12-15,QLD,9,1389.2
2498,Female,70-79,40-49,Retail,High Net Worth,No,08-11,NSW,11,3423.2
2499,Female,70-79,40-49,Retail,Mass Customer,No,12-15,QLD,7,2160.75
2500,Female,30-39,60+,Property,High Net Worth,Yes,16-19,QLD,6,766.42
2501,Female,80-89,40-49,Financial Services,Mass Customer,Yes,08-11,NSW,9,1813.87
2502,Female,0-9,50-59,Manufacturing,Mass Customer,Yes,08-11,VIC,9,2014.63
2503,Male,80-89,50-59,Health,Affluent Customer,Yes,08-11,NSW,7,2609.51
2504,Male,50-59,18-29,Property,Mass Customer,No,00-03,QLD,9,3270.94
2505,Female,40-49,40-49,Financial Services,High Net Worth,No,00-03,NSW,11,3340.35
2506,Female,90-99,60+,Health,Affluent Customer,No,08-11,NSW,11,3636.97
2507,Female,70-79,30-39,Health,Affluent Customer,Yes,08-11,NSW,1,3467.88
2508,Male,90-99,18-29,,Mass Customer,No,00-03,NSW,8,6568.91
2509,Male,90-99,40-49,Financial Services,Mass Customer,No,04-07,QLD,2,3812.53
2510,Male,40-49,40-49,Manufacturing,Mass Customer,Yes,04-07,VIC,4,5681.3
2511,Male,20-29,18-29,Financial Services,Mass Customer,Yes,04-07,NSW,11,2152.69
2512,Male,0-9,50-59,,High Net Worth,Yes,16-19,QLD,6,1594.34
2513,Male,50-59,40-49,Property,Mass Customer,No,12-15,NSW,12,3831.16
2514,Male,20-29,40-49,Financial Services,High Net Worth,Yes,16-19,VIC,10,1853.3
2515,Female,20-29,18-29,Retail,Affluent Customer,Yes,00-03,NSW,10,2628.42
2516,Female,40-49,50-59,Health,Mass Customer,No,16-19,QLD,5,825.25
2517,Female,0-9,40-49,Health,Mass Customer,Yes,08-11,NSW,6,3021.33
2518,Female,50-59,60+,,Mass Customer,Yes,16-19,VIC,10,4636.72
2519,Male,70-79,40-49,Manufacturing,Mass Customer,Yes,04-07,QLD,2,456.63
2520,Male,70-79,40-49,Retail,Affluent Customer,Yes,08-11,QLD,6,2283.55
2521,Female,30-39,18-29,Manufacturing,High Net Worth,Yes,00-03,VIC,7,2105.39
2522,Male,40-49,40-49,,High Net Worth,No,12-15,NSW,9,3060.84
2523,Female,20-29,50-59,Financial Services,Mass Customer,Yes,08-11,QLD,4,5877.28
2524,Male,80-89,50-59,Retail,Mass Customer,Yes,08-11,NSW,10,2222.37
2525,Male,20-29,18-29,Financial Services,Mass Customer,No,08-11,VIC,2,217.51
2526,Male,80-89,50-59,Manufacturing,Mass Customer,No,08-11,NSW,9,2467.14
2527,Female,60-69,40-49,,Affluent Customer,Yes,16-19,VIC,2,3007.82
2528,Male,80-89,40-49,Financial Services,Affluent Customer,No,12-15,QLD,7,4870.35
2529,Male,80-89,60+,Manufacturing,High Net Worth,Yes,08-11,VIC,7,2491.14
2530,Female,60-69,60+,Property,Mass Customer,Yes,16-19,NSW,8,2746.93
2531,Male,40-49,30-39,Property,High Net Worth,Yes,08-11,NSW,5,1882.97
2532,Female,20-29,50-59,Manufacturing,Mass Customer,No,08-11,NSW,11,17.87
2533,Male,10-19,18-29,Health,Affluent Customer,Yes,04-07,NSW,8,1710.62
2534,Female,70-79,50-59,Manufacturing,Affluent Customer,Yes,12-15,NSW,3,1900.93
2535,Male,50-59,30-39,Financial Services,Affluent Customer,No,12-15,QLD,4,3065.02
2536,Female,70-79,50-59,Health,Mass Customer,Yes,16-19,NSW,7,3343.01
2537,Female,0-9,30-39,,Affluent Customer,Yes,12-15,NSW,11,6157.03
2538,Female,10-19,60+,,High Net Worth,Yes,20-22,NSW,10,5949.92
2539,Male,60-69,50-59,Manufacturing,Affluent Customer,Yes,12-15,NSW,7,2862.41
2541,Male,10-19,18-29,Financial Services,High Net Worth,Yes,00-03,NSW,10,1918.88
2542,Female,40-49,50-59,Property,Affluent Customer,Yes,12-15,NSW,8,4967.07
2543,Male,40-49,18-29,,Affluent Customer,No,00-03,NSW,10,4303.86
2544,Male,70-79,30-39,Manufacturing,Mass Customer,Yes,16-19,NSW,7,3044.8
2545,Female,30-39,40-49,Manufacturing,Mass Customer,Yes,16-19,VIC,2,1970.78
2546,Female,40-49,40-49,Manufacturing,High Net Worth,No,08-11,VIC,5,974.54
2547,Female,90-99,30-39,Health,Mass Customer,Yes,12-15,QLD,4,703.83
2548,Female,10-19,40-49,,Mass Customer,No,12-15,VIC,7,5981.75
2549,Male,10-19,18-29,Health,Mass Customer,Yes,04-07,NSW,9,2211.56
2550,Male,30-39,18-29,Health,Mass Customer,Yes,04-07,VIC,6,3128.27
2551,Female,0-9,30-39,,Mass Customer,No,04-07,VIC,8,2445.3
2552,Male,0-9,40-49,Manufacturing,Affluent Customer,Yes,16-19,NSW,9,4292.35
2553,Male,40-49,30-39,,High Net Worth,Yes,12-15,QLD,7,3134.8
2554,Female,70-79,30-39,,High Net Worth,No,12-15,NSW,3,2883.96
2555,Male,40-49,40-49,Health,Affluent Customer,No,08-11,NSW,7,3903.35
2556,Male,30-39,30-39,Health,Mass Customer,Yes,12-15,NSW,2,419.68
2557,Female,30-39,40-49,,Mass Customer,No,16-19,VIC,8,4540.47
2558,Female,80-89,40-49,Health,High Net Worth,Yes,20-22,VIC,9,2907.42
2559,Female,0-9,50-59,Entertainment,High Net Worth,No,08-11,NSW,2,2385.42
2560,Male,0-9,40-49,,Mass Customer,No,20-22,NSW,8,5595.44
2561,Female,40-49,50-59,Manufacturing,High Net Worth,Yes,12-15,QLD,1,2690.83
2562,Male,90-99,40-49,Retail,Mass Customer,No,12-15,VIC,5,3848.22
2563,Female,40-49,30-39,,Mass Customer,Yes,20-22,NSW,11,1715.61
2564,Female,10-19,40-49,Health,Mass Customer,No,12-15,NSW,11,1144.35
2565,Female,60-69,50-59,Health,Affluent Customer,Yes,08-11,NSW,11,7496.36
2566,Female,40-49,18-29,Entertainment,Affluent Customer,Yes,04-07,VIC,8,3154.78
2567,Male,90-99,40-49,Financial Services,Mass Customer,No,20-22,NSW,5,1829.58
2568,Female,40-49,30-39,Manufacturing,Mass Customer,No,16-19,VIC,5,1232.95
2569,Male,60-69,30-39,Retail,Mass Customer,No,16-19,NSW,10,3935.08
2570,Male,10-19,40-49,Financial Services,Mass Customer,Yes,16-19,QLD,3,4345.31
2571,Male,90-99,30-39,Health,Affluent Customer,Yes,04-07,NSW,11,2222.29
2572,Female,30-39,30-39,Financial Services,Mass Customer,No,12-15,NSW,10,4558.42
2573,Female,70-79,60+,,Mass Customer,No,08-11,NSW,9,2007.83
2574,Male,70-79,40-49,Manufacturing,Mass Customer,No,04-07,NSW,3,6276.37
2575,Male,80-89,40-49,Financial Services,High Net Worth,Yes,16-19,NSW,9,2118.0
